,m,n,kernel,n_iter,training_time
1413,300,12,0,2490,0.0062971270000002025
1414,300,9,1,285,0.005116020199999127
1415,300,9,0,2437,0.005800873199999756
1416,300,6,1,244,0.005096061800000129
1417,300,6,0,427,0.00487686200000006
1418,300,3,1,229,0.0049483048000002585
1419,300,3,0,178,0.0035268144000003333
1420,290,30,1,291,0.004256277999999725
1421,290,30,0,19155,0.014584904799999876
1422,290,27,1,273,0.004478936799999644
1423,290,27,0,11614,0.01110246040000007
1424,290,24,1,264,0.003977851399999821
1425,290,24,0,6181,0.009269453400000316
1426,290,21,1,264,0.004090754399999952
1427,290,21,0,18790,0.012146741399999429
1428,290,18,1,304,0.004327916199999749
1429,290,18,0,7682,0.008372038999999632
1430,290,15,1,247,0.004828858600000175
1431,290,15,0,8091,0.007491943199999795
1432,290,12,1,290,0.0044330547999997805
1433,290,12,0,4226,0.006663331799999739
1434,290,9,1,288,0.0046148948000002575
1435,290,9,0,6458,0.006570021399999959
1436,290,6,1,229,0.0050816684000000835
1437,290,6,0,658,0.004597078599999804
1438,290,3,1,248,0.005023964600000141
1439,290,3,0,381,0.0033973974000002017
1440,280,30,1,276,0.004552900199999854
1441,280,30,0,12901,0.011483901000000074
1442,280,27,1,293,0.004488843199999692
1443,280,27,0,14911,0.011152157799999429
1444,280,24,1,257,0.004078361400000219
1445,280,24,0,9379,0.010485046400000541
1446,280,21,1,246,0.005107475400000183
1447,280,21,0,4117,0.006447075999999896
1448,280,18,1,215,0.004059221599999674
1449,280,18,0,12702,0.009286472000000146
1450,280,15,1,257,0.004338298200000068
1451,280,15,0,1920,0.006006185400000063
1452,280,12,1,256,0.004137684400000197
1453,280,12,0,6700,0.006876609400000078
1454,280,9,1,286,0.004570423200000206
1455,280,9,0,2431,0.005480494400000424
1456,280,6,1,262,0.004681995799999683
1457,280,6,0,2514,0.004845970000000577
1458,280,3,1,217,0.004056956000000156
1459,280,3,0,1210,0.0032313214000001976
1460,270,30,1,245,0.0037492767999996344
1461,270,30,0,13176,0.011562457799999848
1462,270,27,1,260,0.003702426399999581
1463,270,27,0,19419,0.012308942599999994
1464,270,24,1,223,0.003512903000000023
1465,270,24,0,29638,0.01425193239999949
1466,270,21,1,227,0.0036292286000001893
1467,270,21,0,23747,0.012785386999999915
1468,270,18,1,256,0.0040815908000002565
1469,270,18,0,6246,0.007604409800000056
1470,270,15,1,280,0.004226591799999823
1471,270,15,0,6796,0.007628799999999813
1472,270,12,1,268,0.004053731200000144
1473,270,12,0,7846,0.006718309199999694
1474,270,9,1,261,0.00459831940000015
1475,270,9,0,7956,0.005751660399999992
1476,270,6,1,213,0.005299445400000024
1477,270,6,0,288,0.00393565659999986
1478,270,3,1,270,0.004491200800000072
1479,270,3,0,983,0.003240742399999874
1480,260,30,1,239,0.003553242199999929
1481,260,30,0,19531,0.013844908999999817
1482,260,27,1,277,0.004308817999999803
1483,260,27,0,13770,0.009952454999999106
1484,260,24,1,250,0.0036738672000002025
1485,260,24,0,11918,0.009645753000000212
1486,260,21,1,231,0.003380349400000071
1487,260,21,0,34513,0.015290294400000803
1488,260,18,1,269,0.003672231000000181
1489,260,18,0,14757,0.009425240800000623
1490,260,15,1,247,0.004233470200000156
1491,260,15,0,6007,0.006772641999999251
1492,260,12,1,265,0.0040876648000001126
1493,260,12,0,5422,0.006078190799999916
1494,260,9,1,220,0.004459947400000175
1495,260,9,0,1884,0.004520747000000469
1496,260,6,1,243,0.004206586200000473
1497,260,6,0,1211,0.0040422810000002585
1498,260,3,1,215,0.003678818000000206
1499,260,3,0,215,0.002738223599999756
1500,250,30,1,252,0.0033818584000002263
1501,250,30,0,27472,0.015425109599999941
1502,250,27,1,249,0.0033107671999999867
1503,250,27,0,30145,0.01529801820000003
1504,250,24,1,248,0.0038914932000000844
1505,250,24,0,16848,0.010144584400000056
1506,250,21,1,267,0.0035179256000002824
1507,250,21,0,7402,0.007834040599999526
1508,250,18,1,234,0.004343344400000504
1509,250,18,0,2907,0.005934482199999991
1510,250,15,1,200,0.003926241799999985
1511,250,15,0,16142,0.008692031800000066
1512,250,12,1,268,0.0038199179999999443
1513,250,12,0,4032,0.004978627999999219
1514,250,9,1,307,0.004513929399999839
1515,250,9,0,2535,0.004550734000000389
1516,250,6,1,196,0.0037361577999995175
1517,250,6,0,7149,0.00436356299999936
1518,250,3,1,262,0.003183749799999802
1519,250,3,0,2577,0.0026037645999998915
1520,240,30,1,218,0.003401916600000021
1521,240,30,0,13831,0.010532712800000255
1522,240,27,1,243,0.0031047176000001285
1523,240,27,0,21887,0.012859524000000278
1524,240,24,1,258,0.0038339335999999944
1525,240,24,0,9985,0.007326997199999852
1526,240,21,1,209,0.003036662399999912
1527,240,21,0,18723,0.010884109399999887
1528,240,18,1,204,0.0037528928000000405
1529,240,18,0,4912,0.006363836200000606
1530,240,15,1,210,0.003849168799999703
1531,240,15,0,4661,0.0058431554000002
1532,240,12,1,212,0.003625576199999969
1533,240,12,0,3975,0.005094860799999168
1534,240,9,1,253,0.0037411799999997443
1535,240,9,0,1145,0.0038276812000001214
1536,240,6,1,239,0.0036462770000001755
1537,240,6,0,4092,0.004297620800000068
1538,240,3,1,251,0.0036361480000000057
1539,240,3,0,838,0.0031963339999999006
1540,230,30,1,205,0.003958181199999977
1541,230,30,0,4027,0.006682244999999832
1542,230,27,1,220,0.0036638111999998555
1543,230,27,0,7535,0.006797433200000036
1544,230,24,1,209,0.0030891867999999433
1545,230,24,0,9863,0.008141878199999831
1546,230,21,1,228,0.0033307535999998806
1547,230,21,0,17210,0.009517905999999954
1548,230,18,1,209,0.0036596211999999186
1549,230,18,0,4133,0.005727011599999976
1550,230,15,1,255,0.0037277637999995504
1551,230,15,0,1889,0.004553519400000106
1552,230,12,1,192,0.003379898400000236
1553,230,12,0,6876,0.00562776460000034
1554,230,9,1,204,0.00356003720000011
1555,230,9,0,3323,0.004555333599999933
1556,230,6,1,217,0.003281989199999913
1557,230,6,0,1269,0.003424715599999928
1558,230,3,1,195,0.0028049133999999754
1559,230,3,0,218,0.0021286210000001303
1560,220,30,1,221,0.0032254783999997373
1561,220,30,0,8965,0.008238445600000154
1562,220,27,1,194,0.0029192124000001485
1563,220,27,0,11554,0.009084595400000417
1564,220,24,1,204,0.003501724600000067
1565,220,24,0,4885,0.0059501762000000015
1566,220,21,1,199,0.0026252094000001947
1567,220,21,0,20861,0.010856523000000173
1568,220,18,1,205,0.0034248424000001164
1569,220,18,0,6446,0.005953040799999876
1570,220,15,1,210,0.0034562767999998913
1571,220,15,0,11235,0.006814166799999732
1572,220,12,1,214,0.003250061199999976
1573,220,12,0,11450,0.005987554600000067
1574,220,9,1,195,0.0033532196000003013
1575,220,9,0,1904,0.0036560932000000435
1576,220,6,1,189,0.003222405999999722
1577,220,6,0,584,0.0030200409999999065
1578,220,3,1,184,0.0023427489999997774
1579,220,3,0,173,0.0019033987999998558
1580,210,30,1,206,0.0025945789999999745
1581,210,30,0,11520,0.009169654799999982
1582,210,27,1,189,0.0030636098000000446
1583,210,27,0,14274,0.008641277400000114
1584,210,24,1,203,0.0027516033999999577
1585,210,24,0,20792,0.010245454999999914
1586,210,21,1,195,0.002419863999999805
1587,210,21,0,29236,0.011936727199999808
1588,210,18,1,228,0.0028756492000002964
1589,210,18,0,14208,0.00798638579999995
1590,210,15,1,194,0.003304108799999561
1591,210,15,0,6329,0.005643660800000028
1592,210,12,1,215,0.00319771919999976
1593,210,12,0,1810,0.0035502255999999123
1594,210,9,1,209,0.003139281200000177
1595,210,9,0,1712,0.003380196400000024
1596,210,6,1,183,0.003136992999999677
1597,210,6,0,532,0.0027966790000000684
1598,210,3,1,190,0.0029679454000001828
1599,210,3,0,345,0.001995603999999851
1600,200,30,1,189,0.0023624063999999833
1601,200,30,0,17068,0.01049678940000014
1602,200,27,1,197,0.0029765324000001316
1603,200,27,0,17247,0.010007443800000182
1604,200,24,1,171,0.0029000816000001707
1605,200,24,0,7335,0.006355875799999922
1606,200,21,1,200,0.003259386999999769
1607,200,21,0,8499,0.006210161200000108
1608,200,18,1,171,0.0028455729999999234
1609,200,18,0,4716,0.005008751800000155
1610,200,15,1,184,0.0028807227999999795
1611,200,15,0,10448,0.00619449319999994
1612,200,12,1,196,0.0027743855999998956
1613,200,12,0,1662,0.0034235018000000395
1614,200,9,1,213,0.003037412599999989
1615,200,9,0,3881,0.003688273599999903
1616,200,6,1,156,0.0027156268000000593
1617,200,6,0,6831,0.003497590199999934
1618,200,3,1,372,0.002913638200000257
1619,200,3,0,149,0.002180158999999726
1620,190,30,1,193,0.002896516999999932
1621,190,30,0,5307,0.0061385795999999715
1622,190,27,1,162,0.0028501975999999374
1623,190,27,0,6503,0.006301189999999934
1624,190,24,1,166,0.002893891999999809
1625,190,24,0,9559,0.006540234000000034
1626,190,21,1,179,0.00304884759999986
1627,190,21,0,5613,0.005624304000000002
1628,190,18,1,163,0.0024116192000001035
1629,190,18,0,4442,0.004652648400000103
1630,190,15,1,152,0.0028447375999997248
1631,190,15,0,3056,0.0039918178000000635
1632,190,12,1,160,0.0028282587999997944
1633,190,12,0,3238,0.0037312256000001653
1634,190,9,1,197,0.0027474393999998626
1635,190,9,0,3263,0.0032764020000000116
1636,190,6,1,197,0.0029349824000000522
1637,190,6,0,2008,0.0027517436000000116
1638,190,3,1,193,0.0021159764000000083
1639,190,3,0,524,0.0016617350000002417
1640,180,30,1,168,0.0024171380000002074
1641,180,30,0,13415,0.008674842199999944
1642,180,27,1,159,0.0020012411999999814
1643,180,27,0,32703,0.013842790400000204
1644,180,24,1,152,0.0022051182000000225
1645,180,24,0,5712,0.004292671000000326
1646,180,21,1,201,0.002027521200000315
1647,180,21,0,28025,0.01149395319999993
1648,180,18,1,182,0.002866883999999992
1649,180,18,0,4757,0.0044452974000000365
1650,180,15,1,154,0.0024716140000000664
1651,180,15,0,2676,0.003580107399999832
1652,180,12,1,182,0.0024324625999998517
1653,180,12,0,3789,0.0037515461999998224
1654,180,9,1,187,0.0023688355999997414
1655,180,9,0,1474,0.002851068199999851
1656,180,6,1,185,0.0026167165999996913
1657,180,6,0,2438,0.003208295200000144
1658,180,3,1,139,0.002507391400000181
1659,180,3,0,131,0.001637650399999835
1660,170,30,1,168,0.002199576199999953
1661,170,30,0,10817,0.00753508599999968
1662,170,27,1,172,0.0022038143999999703
1663,170,27,0,12768,0.007882780800000155
1664,170,24,1,141,0.0026045308000000487
1665,170,24,0,8640,0.005894005599999907
1666,170,21,1,167,0.002118749600000136
1667,170,21,0,6079,0.004640496000000027
1668,170,18,1,183,0.0026184117999999757
1669,170,18,0,8651,0.005716261799999778
1670,170,15,1,147,0.0023129838000000903
1671,170,15,0,3104,0.003934410200000293
1672,170,12,1,182,0.002071065999999888
1673,170,12,0,3397,0.0034233970000000723
1674,170,9,1,227,0.002470341999999981
1675,170,9,0,6403,0.0041932769999998955
1676,170,6,1,138,0.003185686399999987
1677,170,6,0,778,0.0030060596000000216
1678,170,3,1,152,0.002567332600000327
1679,170,3,0,535,0.0017933667999999515
1680,160,30,1,144,0.0019786562000000175
1681,160,30,0,22714,0.010893273600000164
1682,160,27,1,146,0.001973242799999575
1683,160,27,0,5602,0.0054138453999998505
1684,160,24,1,153,0.002291248999999951
1685,160,24,0,5961,0.004886109400000116
1686,160,21,1,213,0.002483684200000269
1687,160,21,0,3538,0.003680902800000041
1688,160,18,1,145,0.0023536255999999866
1689,160,18,0,2590,0.003382843200000174
1690,160,15,1,163,0.002384724800000093
1691,160,15,0,12789,0.005695516599999983
1692,160,12,1,183,0.0018367293999999035
1693,160,12,0,3446,0.0032716709999998984
1694,160,9,1,139,0.002200233199999779
1695,160,9,0,665,0.002516047000000121
1696,160,6,1,163,0.0019469513999998966
1697,160,6,0,415,0.0017553545999998478
1698,160,3,1,240,0.0022082995999999967
1699,160,3,0,186,0.0013486299999998508
1700,150,30,1,133,0.0015344581999999108
1701,150,30,0,71919,0.025809720800000057
1702,150,27,1,132,0.0017044663999998377
1703,150,27,0,14472,0.007803197600000011
1704,150,24,1,135,0.001734392000000007
1705,150,24,0,6722,0.00496186440000006
1706,150,21,1,124,0.0024313161999998554
1707,150,21,0,13608,0.006738795800000119
1708,150,18,1,137,0.0023483031999999683
1709,150,18,0,7119,0.004597790199999885
1710,150,15,1,142,0.0023466579999999126
1711,150,15,0,1410,0.0032207341999999526
1712,150,12,1,154,0.0024321372000001063
1713,150,12,0,2929,0.003293765399999771
1714,150,9,1,150,0.002122340600000072
1715,150,9,0,680,0.0019080242000001136
1716,150,6,1,120,0.0021819791999999616
1717,150,6,0,678,0.0023086789999998913
1718,150,3,1,134,0.0016537111999999966
1719,150,3,0,109,0.0016585151999999326
1720,140,30,1,136,0.0022379905999999395
1721,140,30,0,10599,0.006915802399999826
1722,140,27,1,139,0.0019008091999999088
1723,140,27,0,12709,0.007131097799999963
1724,140,24,1,149,0.001667049200000026
1725,140,24,0,15138,0.007333768599999857
1726,140,21,1,142,0.0017677360000000419
1727,140,21,0,8655,0.004859387599999909
1728,140,18,1,116,0.0021458555999999797
1729,140,18,0,3729,0.003834610400000127
1730,140,15,1,152,0.002185920199999902
1731,140,15,0,2708,0.003196332400000124
1732,140,12,1,135,0.001861786799999976
1733,140,12,0,2239,0.002709300199999998
1734,140,9,1,139,0.0016887569999998852
1735,140,9,0,6952,0.003519970799999861
1736,140,6,1,147,0.0020301250000001048
1737,140,6,0,572,0.0021779141999999753
1738,140,3,1,138,0.0016001233999999975
1739,140,3,0,161,0.0017659117999999196
1740,130,30,1,165,0.0022655328000000807
1741,130,30,0,8771,0.005460480400000023
1742,130,27,1,137,0.0015072082000000542
1743,130,27,0,5318,0.005170643599999902
1744,130,24,1,138,0.0015255815999998922
1745,130,24,0,10684,0.006182768999999944
1746,130,21,1,111,0.00199504880000001
1747,130,21,0,3657,0.003498952600000038
1748,130,18,1,115,0.0020037268000000275
1749,130,18,0,8442,0.004350800200000027
1750,130,15,1,136,0.002064468199999947
1751,130,15,0,19469,0.007035574999999916
1752,130,12,1,134,0.0020728848000000966
1753,130,12,0,3350,0.00331583980000012
1754,130,9,1,122,0.0016681393999999905
1755,130,9,0,656,0.0022217440000000368
1756,130,6,1,130,0.002156719800000051
1757,130,6,0,496,0.002102479800000001
1758,130,3,1,110,0.0015297529999998894
1759,130,3,0,88,0.001956703599999976
1760,120,30,1,106,0.0015719817999999997
1761,120,30,0,12734,0.007656362400000116
1762,120,27,1,118,0.00150961659999993
1763,120,27,0,14486,0.007669106399999936
1764,120,24,1,108,0.0014907127999999937
1765,120,24,0,3436,0.0040463510000000365
1766,120,21,1,104,0.0015776683999998652
1767,120,21,0,5928,0.004808745199999987
1768,120,18,1,121,0.0022375847999999364
1769,120,18,0,3184,0.003468713999999995
1770,120,15,1,100,0.0019445045999998633
1771,120,15,0,1891,0.0030823882000000856
1772,120,12,1,103,0.0013823765999999792
1773,120,12,0,3361,0.0032666510000000314
1774,120,9,1,111,0.002041765800000217
1775,120,9,0,982,0.0023298560000000633
1776,120,6,1,101,0.0017467184000000025
1777,120,6,0,1747,0.0017366865999999704
1778,120,3,1,108,0.0019582630000000377
1779,120,3,0,489,0.001236771200000053
1780,110,30,1,105,0.001901871200000027
1781,110,30,0,13769,0.007152386800000077
1782,110,27,1,95,0.0018137190000000914
1783,110,27,0,9124,0.0055344765999999265
1784,110,24,1,118,0.0014705590000000158
1785,110,24,0,2610,0.002118137200000003
1786,110,21,1,106,0.0010205122000000344
1787,110,21,0,1919,0.001844550800000011
1788,110,18,1,112,0.0011248455999999685
1789,110,18,0,7232,0.004010587399999909
1790,110,15,1,114,0.0013590771999999695
1791,110,15,0,1821,0.002216375200000087
1792,110,12,1,114,0.0014365284000001032
1793,110,12,0,720,0.0017535685999999552
1794,110,9,1,107,0.0017665312000000987
1795,110,9,0,1091,0.001572494599999974
1796,110,6,1,80,0.0016479582000000549
1797,110,6,0,334,0.0013656843999999778
1798,110,3,1,205,0.0014913557999999937
1799,110,3,0,84,0.001034793200000017
1800,100,30,1,84,0.001635131400000045
1801,100,30,0,13164,0.006329687599999812
1802,100,27,1,101,0.0011184130000001069
1803,100,27,0,5877,0.003923641999999994
1804,100,24,1,99,0.0013004470000001155
1805,100,24,0,20608,0.007928702600000026
1806,100,21,1,99,0.001354821200000078
1807,100,21,0,4786,0.0031455646000000392
1808,100,18,1,78,0.0011367101999999463
1809,100,18,0,1026,0.00202779900000003
1810,100,15,1,95,0.0011629152000000253
1811,100,15,0,3567,0.0023811092000000757
1812,100,12,1,96,0.0014355037999999709
1813,100,12,0,2489,0.0018476053999999741
1814,100,9,1,108,0.0015804528000000317
1815,100,9,0,3198,0.0021108493999999036
1816,100,6,1,126,0.0011934831999999673
1817,100,6,0,590,0.0013722317999999233
1818,100,3,1,82,0.0010021200000000618
1819,100,3,0,180,0.0010497164000000225
1820,90,30,1,90,0.0014227933999998222
1821,90,30,0,6750,0.0039055978000001267
1822,90,27,1,88,0.0010572091999999423
1823,90,27,0,3611,0.002684962000000013
1824,90,24,1,84,0.00120089400000003
1825,90,24,0,3783,0.0028713889999999686
1826,90,21,1,110,0.000987175800000095
1827,90,21,0,7617,0.003972780199999981
1828,90,18,1,84,0.0012586818000000833
1829,90,18,0,1841,0.0016920932000001442
1830,90,15,1,99,0.0013061916000000728
1831,90,15,0,1403,0.001635127199999875
1832,90,12,1,110,0.0011571122000000322
1833,90,12,0,2596,0.0022645149999998893
1834,90,9,1,80,0.0010387201999998651
1835,90,9,0,480,0.0016621676000001528
1836,90,6,1,96,0.0009312418000000378
1837,90,6,0,788,0.0012043699999998657
1838,90,3,1,136,0.000946316399999958
1839,90,3,0,130,0.001216626199999915
1840,80,30,1,88,0.0012964879999998401
1841,80,30,0,8381,0.004726678000000017
1842,80,27,1,70,0.0011515751999999324
1843,80,27,0,1737,0.0019532850000000936
1844,80,24,1,90,0.0009916376000000504
1845,80,24,0,33033,0.012320295799999936
1846,80,21,1,75,0.0011354989999999177
1847,80,21,0,2943,0.00259321899999998
1848,80,18,1,81,0.001602070400000155
1849,80,18,0,2852,0.0026218628000000523
1850,80,15,1,82,0.0011277670000001017
1851,80,15,0,2286,0.0024390380000000713
1852,80,12,1,90,0.0015369186000000034
1853,80,12,0,1313,0.001588906000000012
1854,80,9,1,75,0.0017227343999999256
1855,80,9,0,739,0.001486041799999871
1856,80,6,1,67,0.0011680822000000647
1857,80,6,0,239,0.0015953676000000528
1858,80,3,1,78,0.0013409547999999384
1859,80,3,0,42,0.0009888687999999757
1860,70,30,1,75,0.001784499199999967
1861,70,30,0,5527,0.0033902582000000514
1862,70,27,1,75,0.002231241000000006
1863,70,27,0,6313,0.004893479799999989
1864,70,24,1,66,0.0011068267999999825
1865,70,24,0,1569,0.0014421895999999989
1866,70,21,1,79,0.0008644809999999836
1867,70,21,0,1537,0.00206423280000001
1868,70,18,1,85,0.0009196701999999668
1869,70,18,0,1604,0.001954408999999968
1870,70,15,1,64,0.0009011886000000136
1871,70,15,0,2073,0.0025559800000000354
1872,70,12,1,77,0.0009813522000000408
1873,70,12,0,4706,0.0029191859999999625
1874,70,9,1,69,0.0019775469999999905
1875,70,9,0,439,0.0020652710000000686
1876,70,6,1,74,0.0011469249999999764
1877,70,6,0,1811,0.002181661400000001
1878,70,3,1,78,0.001053757200000005
1879,70,3,0,152,0.0014417669999999827
1880,60,30,1,78,0.0009993104000000307
1881,60,30,0,2009,0.0023812459999999814
1882,60,27,1,59,0.0016936312000000342
1883,60,27,0,2046,0.0030385728000000166
1884,60,24,1,70,0.0010339184000000222
1885,60,24,0,1281,0.002097053800000026
1886,60,21,1,50,0.0014017897999999197
1887,60,21,0,3118,0.00263257720000003
1888,60,18,1,57,0.001363177999999987
1889,60,18,0,873,0.0016862463999999465
1890,60,15,1,74,0.0012279034000000967
1891,60,15,0,1941,0.002571084199999918
1892,60,12,1,68,0.0011416764000000245
1893,60,12,0,623,0.0016212690000000141
1894,60,9,1,53,0.0014725043999999521
1895,60,9,0,1169,0.0012461613999999789
1896,60,6,1,67,0.002100718199999996
1897,60,6,0,484,0.0010901388000000623
1898,60,3,1,67,0.0018288321999999635
1899,60,3,0,61,0.0020097470000000504
1900,50,30,1,73,0.0008722757999999776
1901,50,30,0,683,0.0019472683999999685
1902,50,27,1,62,0.001609652800000072
1903,50,27,0,758,0.00147618899999995
1904,50,24,1,57,0.001724186200000055
1905,50,24,0,1045,0.002122777799999964
1906,50,21,1,39,0.0015010559999999896
1907,50,21,0,3814,0.002815658999999959
1908,50,18,1,55,0.0013534809999999453
1909,50,18,0,689,0.0012976913999999784
1910,50,15,1,47,0.0014512797999999716
1911,50,15,0,738,0.0019317134000000013
1912,50,12,1,58,0.0009511302000000388
1913,50,12,0,5765,0.0031850334000000035
1914,50,9,1,47,0.0013635329999999613
1915,50,9,0,1038,0.001291606400000056
1916,50,6,1,49,0.001734816799999983
1917,50,6,0,1125,0.0017342341999999622
1918,50,3,1,38,0.001353216000000046
1919,50,3,0,106,0.0012866026000000197
1920,40,30,1,53,0.0013428998000000192
1921,40,30,0,323,0.0014495434000000086
1922,40,27,1,42,0.0011254427999999983
1923,40,27,0,590,0.0019002285999999645
1924,40,24,1,45,0.0008741086000000564
1925,40,24,0,398,0.0013845671999999976
1926,40,21,1,42,0.0010826431999999553
1927,40,21,0,680,0.0016160329999999946
1928,40,18,1,35,0.0009739050000000304
1929,40,18,0,686,0.001371041600000078
1930,40,15,1,50,0.00105860140000007
1931,40,15,0,701,0.001971096599999944
1932,40,12,1,71,0.0010635269999999864
1933,40,12,0,4210,0.0023663965999999536
1934,40,9,1,52,0.0013267810000000325
1935,40,9,0,281,0.0011416657999999025
1936,40,6,1,41,0.0007169488000000168
1937,40,6,0,214,0.00157463059999996
1938,40,3,1,52,0.0010108620000000013
1939,40,3,0,32,0.0012539674000000111
1940,30,30,1,31,0.0008630703999999767
1941,30,30,0,381,0.00206145280000003
1942,30,27,1,25,0.0007056152000000093
1943,30,27,0,332,0.002099551400000088
1944,30,24,1,41,0.0008239281999999459
1945,30,24,0,363,0.001941413399999936
1946,30,21,1,39,0.0008435424000000413
1947,30,21,0,196,0.0015616651999999843
1948,30,18,1,25,0.0013151186000000426
1949,30,18,0,378,0.001579942399999945
1950,30,15,1,37,0.0012714520000000284
1951,30,15,0,180,0.0012892384000000145
1952,30,12,1,37,0.0015125208000000168
1953,30,12,0,108,0.0015282215999999683
1954,30,9,1,35,0.0010821620000000197
1955,30,9,0,196,0.0013812539999999984
1956,30,6,1,27,0.0009438634000000334
1957,30,6,0,81,0.001096414000000001
1958,30,3,1,31,0.0010174703999999758
1959,30,3,0,86,0.0009471296000000074
1960,20,30,1,15,0.0011546443999999934
1961,20,30,0,96,0.0012038061999999794
1962,20,27,1,14,0.0007584682000000065
1963,20,27,0,110,0.0011319370000000273
1964,20,24,1,32,0.0006507647999999921
1965,20,24,0,84,0.0008041339999999897
1966,20,21,1,27,0.0009506286000000363
1967,20,21,0,152,0.0009543609999999924
1968,20,18,1,27,0.0011000563999999714
1969,20,18,0,158,0.0009036946000000156
1970,20,15,1,22,0.0007217072000000214
1971,20,15,0,224,0.0010373933999999752
1972,20,12,1,20,0.0008512895999999825
1973,20,12,0,141,0.0014805529999999845
1974,20,9,1,28,0.0006917806000000138
1975,20,9,0,174,0.0007838596000000031
1976,20,6,1,13,0.0008146933999999773
1977,20,6,0,68,0.0007417676000000206
1978,20,3,1,19,0.0007409057999999913
1979,20,3,0,35,0.0013996408000000126
1980,10,30,1,16,0.0006624695999999819
1981,10,30,0,41,0.0005543952000000019
1982,10,27,1,17,0.0008192360000000232
1983,10,27,0,27,0.0007821864000000067
1984,10,24,1,10,0.00103715419999999
1985,10,24,0,35,0.0009823562000000007
1986,10,21,1,16,0.0007384975999999988
1987,10,21,0,15,0.0011793965999999712
1988,10,18,1,17,0.0008428163999999905
1989,10,18,0,25,0.0006777399999999822
1990,10,15,1,15,0.0011167342000000025
1991,10,15,0,42,0.0006518471999999553
1992,10,12,1,5,0.000581097999999991
1993,10,12,0,59,0.0010124856000000015
1994,10,9,1,14,0.0007824455999999813
1995,10,9,0,63,0.0007563035999999856
1996,10,6,1,19,0.0005238552000000008
1997,10,6,0,79,0.0005271131999999845
1998,10,3,1,13,0.0005330808000000075
1999,10,3,0,23,0.0005474361999999955
