,m,n,kernel,n_iter,training_time
1535,4340,9,0,21286,0.7728900644007808
1536,4340,6,1,3337,0.7670471423993149
1537,4340,6,0,4077,0.5616680608000024
1538,4340,3,1,2880,0.7090257732001192
1539,4340,3,0,3313,0.5801146586007235
1540,4330,30,1,3870,0.8656359346005047
1541,4330,30,0,132116,1.4808745083999384
1542,4330,27,1,3761,0.8443412390002777
1543,4330,27,0,122941,1.3650329590000183
1544,4330,24,1,3685,0.821051327600071
1545,4330,24,0,64493,1.2535251216006145
1546,4330,21,1,3754,0.8167154221995588
1547,4330,21,0,119582,1.223871071800022
1548,4330,18,1,3853,0.8085948230003851
1549,4330,18,0,45469,1.0529062923997117
1550,4330,15,1,3646,0.8114566489999561
1551,4330,15,0,43315,0.9977661286004149
1552,4330,12,1,3788,0.7417994103998353
1553,4330,12,0,54414,0.8389471745995252
1554,4330,9,1,3875,0.7933762095999555
1555,4330,9,0,13885,0.7084383245997742
1556,4330,6,1,3148,0.734092280400364
1557,4330,6,0,10269,0.6830240635994415
1558,4330,3,1,3219,0.7049457892004284
1559,4330,3,0,7743,0.6375472882002213
1560,4320,30,1,3829,0.8597361245996581
1561,4320,30,0,84299,1.4562749717999395
1562,4320,27,1,3842,0.8404355482001847
1563,4320,27,0,95537,1.3351028202003363
1564,4320,24,1,3902,0.8303414020003401
1565,4320,24,0,88010,1.2714997213995958
1566,4320,21,1,3859,0.8147758661998523
1567,4320,21,0,47937,1.218009499999971
1568,4320,18,1,3723,0.7897252044000197
1569,4320,18,0,63492,1.0456237468002656
1570,4320,15,1,3654,0.8155848798000079
1571,4320,15,0,40481,0.9569738879999932
1572,4320,12,1,3798,0.7378078508001635
1573,4320,12,0,27783,0.8393597515998408
1574,4320,9,1,3770,0.7882848384000681
1575,4320,9,0,20310,0.7062558602006902
1576,4320,6,1,3286,0.7546236552003392
1577,4320,6,0,10162,0.6887911740002892
1578,4320,3,1,2670,0.6830052552002599
1579,4320,3,0,7843,0.6258624732003227
1580,4310,30,1,3711,0.8590029935992789
1581,4310,30,0,102893,1.4437719101999391
1582,4310,27,1,3712,0.8404699348000577
1583,4310,27,0,69520,1.3191564275999554
1584,4310,24,1,3683,0.7876081754002371
1585,4310,24,0,115891,1.2116146979991753
1586,4310,21,1,3679,0.810193338800309
1587,4310,21,0,83290,1.189568777399836
1588,4310,18,1,3820,0.813405070799854
1589,4310,18,0,42310,1.0393178940001235
1590,4310,15,1,3706,0.790635370399832
1591,4310,15,0,63781,0.9533015932003763
1592,4310,12,1,3538,0.7380145479997736
1593,4310,12,0,37657,0.7844950618000439
1594,4310,9,1,3641,0.7816913801998453
1595,4310,9,0,22978,0.7271512134000659
1596,4310,6,1,3159,0.7471826765995502
1597,4310,6,0,3687,0.5416879622000124
1598,4310,3,1,2737,0.7112339604002045
1599,4310,3,0,3551,0.7003847296004097
1600,4300,30,1,3742,0.8496740882001177
1601,4300,30,0,126827,1.4733587168000668
1602,4300,27,1,3629,0.8343032514007064
1603,4300,27,0,81296,1.3445867538004677
1604,4300,24,1,3737,0.7739117978006107
1605,4300,24,0,49308,1.1957392807995348
1606,4300,21,1,3612,0.827136211999823
1607,4300,21,0,73355,1.1486164523994375
1608,4300,18,1,3565,0.7988335814006859
1609,4300,18,0,112563,1.0725470532001053
1610,4300,15,1,3515,0.7971658875998401
1611,4300,15,0,28874,0.9293996000000334
1612,4300,12,1,3409,0.7552352447997691
1613,4300,12,0,38871,0.8112123740000243
1614,4300,9,1,3604,0.7550881553994259
1615,4300,9,0,27578,0.7503524692005158
1616,4300,6,1,2994,0.7510703666001064
1617,4300,6,0,9886,0.6816729279995343
1618,4300,3,1,3013,0.7414107426000556
1619,4300,3,0,3418,0.5727826166003069
1620,4290,30,1,3859,0.8392864022000139
1621,4290,30,0,140687,1.444091133400434
1622,4290,27,1,3628,0.8270761446005054
1623,4290,27,0,103206,1.3365839961999881
1624,4290,24,1,3780,0.7899543449999328
1625,4290,24,0,80923,1.192674542200257
1626,4290,21,1,3485,0.8073007056002097
1627,4290,21,0,58883,1.1567164694002714
1628,4290,18,1,3498,0.7801315103995876
1629,4290,18,0,56399,0.993991448000088
1630,4290,15,1,3503,0.7839197025994509
1631,4290,15,0,46143,0.9347395760003565
1632,4290,12,1,3496,0.7370446186003392
1633,4290,12,0,31925,0.8163792775998445
1634,4290,9,1,3552,0.7588523590005934
1635,4290,9,0,6027,0.7137958909999724
1636,4290,6,1,3398,0.7211377746003563
1637,4290,6,0,4567,0.6439951179996569
1638,4290,3,1,2827,0.7186749049997161
1639,4290,3,0,3372,0.5194053988001542
1640,4280,30,1,3763,0.8461786661999213
1641,4280,30,0,127274,1.447935208999479
1642,4280,27,1,3730,0.8235776556000929
1643,4280,27,0,79343,1.305002475800211
1644,4280,24,1,3755,0.7792620924006769
1645,4280,24,0,98893,1.2350417907997326
1646,4280,21,1,3660,0.79058961740011
1647,4280,21,0,64413,1.119780296400495
1648,4280,18,1,3415,0.7631853388000309
1649,4280,18,0,46730,1.0270766389992787
1650,4280,15,1,3665,0.7666173127992806
1651,4280,15,0,37345,0.884245152800213
1652,4280,12,1,3518,0.7263765048002824
1653,4280,12,0,9360,0.7342578250001679
1654,4280,9,1,3318,0.7421172897993529
1655,4280,9,0,19071,0.7049373167999875
1656,4280,6,1,3191,0.745641545000035
1657,4280,6,0,15902,0.6441474267994636
1658,4280,3,1,3424,0.7465979325999796
1659,4280,3,0,5373,0.572616059199936
1660,4270,30,1,3690,0.8512671277992923
1661,4270,30,0,77365,1.3826100536007289
1662,4270,27,1,3757,0.8305316018002487
1663,4270,27,0,64475,1.2969048213999486
1664,4270,24,1,3619,0.7758850184000039
1665,4270,24,0,102699,1.2392744555996615
1666,4270,21,1,3818,0.7847286277999956
1667,4270,21,0,83878,1.1300293869997404
1668,4270,18,1,3791,0.7701840833997267
1669,4270,18,0,67761,1.0633159165998223
1670,4270,15,1,3810,0.7758473336005409
1671,4270,15,0,12603,0.8772977818000072
1672,4270,12,1,3770,0.7391777117998573
1673,4270,12,0,26991,0.7697525275998487
1674,4270,9,1,3451,0.7329797980000876
1675,4270,9,0,34316,0.7740891338002257
1676,4270,6,1,3555,0.712012619199595
1677,4270,6,0,4538,0.5933191988002363
1678,4270,3,1,3143,0.708412371599843
1679,4270,3,0,2368,0.4950101877999259
1680,4260,30,1,3788,0.8395012542001495
1681,4260,30,0,98738,1.4326132073998452
1682,4260,27,1,3876,0.8129535968004348
1683,4260,27,0,120706,1.3153518996001368
1684,4260,24,1,3756,0.7932615945996077
1685,4260,24,0,46181,1.2202926637997735
1686,4260,21,1,3630,0.7955957591995684
1687,4260,21,0,45400,1.1068059796001761
1688,4260,18,1,3597,0.7724175565999758
1689,4260,18,0,49658,1.0303760143997351
1690,4260,15,1,3438,0.7770773905998795
1691,4260,15,0,42619,0.9671916331997636
1692,4260,12,1,3605,0.7290256532000058
1693,4260,12,0,9225,0.7279413792002742
1694,4260,9,1,3628,0.7462583678006922
1695,4260,9,0,7453,0.7102544299999863
1696,4260,6,1,3189,0.7540518176003388
1697,4260,6,0,4488,0.6534961289999046
1698,4260,3,1,2794,0.7387834734006902
1699,4260,3,0,3998,0.6114568748002057
1700,4250,30,1,3727,0.8351546863999829
1701,4250,30,0,151817,1.4122437781996269
1702,4250,27,1,3763,0.8162839060001715
1703,4250,27,0,25900,1.19446983859998
1704,4250,24,1,3876,0.7614530110000487
1705,4250,24,0,64616,1.201422428200749
1706,4250,21,1,3817,0.7868293103991164
1707,4250,21,0,71479,1.1530077295999945
1708,4250,18,1,3441,0.7664829821998864
1709,4250,18,0,55754,1.004552382199836
1710,4250,15,1,3577,0.7702112228002079
1711,4250,15,0,56968,0.910843952399955
1712,4250,12,1,3438,0.7173400743999082
1713,4250,12,0,26416,0.7839087095999275
1714,4250,9,1,3617,0.7393272667995916
1715,4250,9,0,6255,0.6666907429997082
1716,4250,6,1,3016,0.7047956864000298
1717,4250,6,0,9742,0.6453786989997752
1718,4250,3,1,2679,0.7187904605998483
1719,4250,3,0,2881,0.512294975000259
1720,4240,30,1,3639,0.8182269796001492
1721,4240,30,0,105266,1.3838343491999694
1722,4240,27,1,3609,0.813309567000033
1723,4240,27,0,75906,1.3146081967995997
1724,4240,24,1,3702,0.7709386591996008
1725,4240,24,0,56426,1.1744225021997408
1726,4240,21,1,3680,0.7900974474003306
1727,4240,21,0,85687,1.1799522968001839
1728,4240,18,1,3413,0.7676882732001105
1729,4240,18,0,57385,1.0040043889999652
1730,4240,15,1,3695,0.7557631793995825
1731,4240,15,0,33097,0.9273117035998439
1732,4240,12,1,3649,0.6964752821997535
1733,4240,12,0,40321,0.7754677665998315
1734,4240,9,1,3412,0.7234068436002417
1735,4240,9,0,6838,0.6354881181996461
1736,4240,6,1,3304,0.7103521461998753
1737,4240,6,0,10427,0.6590275625996582
1738,4240,3,1,3307,0.6919428793997213
1739,4240,3,0,4642,0.558002425200175
1740,4230,30,1,3594,0.8110779864004144
1741,4230,30,0,76993,1.3594729298001766
1742,4230,27,1,3709,0.7891415497997514
1743,4230,27,0,87598,1.3320633367999108
1744,4230,24,1,3968,0.7408570587998838
1745,4230,24,0,133399,1.1659266628001206
1746,4230,21,1,3731,0.7623538390002068
1747,4230,21,0,44626,1.0872727065998333
1748,4230,18,1,3691,0.7390991544001736
1749,4230,18,0,36855,0.9505140389996086
1750,4230,15,1,3650,0.7432862337998813
1751,4230,15,0,79183,0.9444055279996973
1752,4230,12,1,3583,0.7095992483998999
1753,4230,12,0,35057,0.7850206735998654
1754,4230,9,1,3404,0.7348772449997341
1755,4230,9,0,15046,0.6934922651998932
1756,4230,6,1,3303,0.7098304576004011
1757,4230,6,0,13417,0.6281256310001482
1758,4230,3,1,2840,0.7129031655997096
1759,4230,3,0,4082,0.5312394841996138
1760,4220,30,1,3895,0.810924743999567
1761,4220,30,0,113111,1.4024619653999253
1762,4220,27,1,3700,0.7932251938003901
1763,4220,27,0,148993,1.29532517560001
1764,4220,24,1,3584,0.7510197866002273
1765,4220,24,0,79984,1.2204320149998238
1766,4220,21,1,3746,0.7683900987998641
1767,4220,21,0,51314,1.1248599020000256
1768,4220,18,1,3501,0.7392662286001723
1769,4220,18,0,40342,0.9781979102001059
1770,4220,15,1,3668,0.7433815568001592
1771,4220,15,0,25795,0.9097315274000721
1772,4220,12,1,3508,0.6975451747995975
1773,4220,12,0,24170,0.7836170300004597
1774,4220,9,1,3512,0.7150666090004961
1775,4220,9,0,26670,0.7210433243999432
1776,4220,6,1,3385,0.7056841199999326
1777,4220,6,0,3649,0.5194363303999125
1778,4220,3,1,2691,0.685711130999698
1779,4220,3,0,6411,0.6046668774000864
1780,4210,30,1,3569,0.807432828599849
1781,4210,30,0,137002,1.4200785177996296
1782,4210,27,1,3647,0.8038243486000283
1783,4210,27,0,102520,1.2588614107997274
1784,4210,24,1,3490,0.7421084462006547
1785,4210,24,0,105995,1.1590715728001668
1786,4210,21,1,3743,0.7574697732001369
1787,4210,21,0,79904,1.0902953159995377
1788,4210,18,1,3622,0.7359109146000264
1789,4210,18,0,34794,0.9745473249997303
1790,4210,15,1,3573,0.7493169642002613
1791,4210,15,0,37623,0.9050917239990668
1792,4210,12,1,3593,0.694259590799993
1793,4210,12,0,27161,0.7673536631999014
1794,4210,9,1,3343,0.7090486262000922
1795,4210,9,0,19005,0.6924326113999996
1796,4210,6,1,3181,0.6988029096002719
1797,4210,6,0,16669,0.6253006054004799
1798,4210,3,1,2743,0.672916169599921
1799,4210,3,0,2959,0.5079934841996874
1800,4200,30,1,3700,0.7997238071999163
1801,4200,30,0,147871,1.4086573540003884
1802,4200,27,1,3602,0.7778921434000949
1803,4200,27,0,68405,1.2973208609997529
1804,4200,24,1,3610,0.747302065400072
1805,4200,24,0,84770,1.1652732666003431
1806,4200,21,1,3713,0.7536058690002392
1807,4200,21,0,51286,1.0832622911999352
1808,4200,18,1,3452,0.7291090762006206
1809,4200,18,0,46224,0.9884787498005607
1810,4200,15,1,3409,0.741791892600304
1811,4200,15,0,46984,0.8886658880004689
1812,4200,12,1,3642,0.6763626572002976
1813,4200,12,0,31249,0.7850580855996668
1814,4200,9,1,3476,0.700919029600118
1815,4200,9,0,29595,0.7179077103999589
1816,4200,6,1,3286,0.6984209412003111
1817,4200,6,0,10092,0.583326498599854
1818,4200,3,1,2602,0.7088254051999684
1819,4200,3,0,7416,0.579815163999956
1820,4190,30,1,3663,0.802712330400027
1821,4190,30,0,87553,1.3981393019999815
1822,4190,27,1,3670,0.7774611897995782
1823,4190,27,0,184898,1.3447324859997025
1824,4190,24,1,3667,0.7485648786001547
1825,4190,24,0,108860,1.1653107601992816
1826,4190,21,1,3661,0.7555781693998143
1827,4190,21,0,94544,1.0951588261999858
1828,4190,18,1,3744,0.7340892489999533
1829,4190,18,0,63007,1.0004642566003894
1830,4190,15,1,3457,0.7574782849998882
1831,4190,15,0,35532,0.8886353721994965
1832,4190,12,1,3406,0.6944447863999812
1833,4190,12,0,9489,0.7160749104004935
1834,4190,9,1,3287,0.7037078960005602
1835,4190,9,0,14158,0.6497560838004575
1836,4190,6,1,3236,0.6793320240005414
1837,4190,6,0,15171,0.6180789067999285
1838,4190,3,1,2832,0.6711370966000686
1839,4190,3,0,2942,0.52660416219951
1840,4180,30,1,3739,0.799770959599482
1841,4180,30,0,107301,1.3625567103998037
1842,4180,27,1,3816,0.7896943768002529
1843,4180,27,0,98286,1.2645326289999503
1844,4180,24,1,3682,0.7390406091995828
1845,4180,24,0,48894,1.1487288887998148
1846,4180,21,1,3601,0.757489354000063
1847,4180,21,0,57903,1.0821323579999444
1848,4180,18,1,3624,0.7305084848001571
1849,4180,18,0,97010,1.0171866535998562
1850,4180,15,1,3470,0.7350208370000473
1851,4180,15,0,31295,0.9160503591989254
1852,4180,12,1,3469,0.6665752222004813
1853,4180,12,0,33543,0.7673006693999923
1854,4180,9,1,3216,0.7008435447998635
1855,4180,9,0,13204,0.7257673829997657
1856,4180,6,1,3084,0.6763301838000189
1857,4180,6,0,15494,0.6610132331996283
1858,4180,3,1,2812,0.6571058628003812
1859,4180,3,0,2436,0.48820063400016805
1860,4170,30,1,3614,0.7880925376004597
1861,4170,30,0,167269,1.3665003668003919
1862,4170,27,1,3822,0.7789692602000287
1863,4170,27,0,131849,1.280608339400351
1864,4170,24,1,3502,0.7179436618000181
1865,4170,24,0,67951,1.15813881139984
1866,4170,21,1,3730,0.7520328422000603
1867,4170,21,0,61814,1.0979173620005895
1868,4170,18,1,3669,0.7299405721998482
1869,4170,18,0,14504,0.9259544690001349
1870,4170,15,1,3578,0.728620361400317
1871,4170,15,0,42199,0.8932784170003287
1872,4170,12,1,3445,0.6819522434005194
1873,4170,12,0,31041,0.7624053072006063
1874,4170,9,1,3615,0.6976279783997598
1875,4170,9,0,10376,0.6724350548003712
1876,4170,6,1,3185,0.6860829577992262
1877,4170,6,0,3868,0.5226481598005194
1878,4170,3,1,2860,0.6748902973999066
1879,4170,3,0,3063,0.5551621983999212
1880,4160,30,1,3712,0.7893661261994567
1881,4160,30,0,113782,1.3778486964001786
1882,4160,27,1,3611,0.7694128637995163
1883,4160,27,0,143353,1.2853912429996854
1884,4160,24,1,3561,0.7469085427994286
1885,4160,24,0,84622,1.1238934771998175
1886,4160,21,1,3666,0.7600929909996921
1887,4160,21,0,52063,1.125521736000519
1888,4160,18,1,3505,0.72253674579988
1889,4160,18,0,40811,0.9673921112003881
1890,4160,15,1,3483,0.7302457322002738
1891,4160,15,0,71394,0.8997777304004557
1892,4160,12,1,3362,0.6902564027997868
1893,4160,12,0,30748,0.7630842655995366
1894,4160,9,1,3674,0.6932522020000761
1895,4160,9,0,5735,0.5787903834003373
1896,4160,6,1,3175,0.6917700985995907
1897,4160,6,0,12581,0.6046326494000823
1898,4160,3,1,2958,0.6748128068004007
1899,4160,3,0,2377,0.456052125399583
1900,4150,30,1,3467,0.7738586577997921
1901,4150,30,0,139427,1.3790120520003257
1902,4150,27,1,3690,0.7694540841999696
1903,4150,27,0,139593,1.2728297412002576
1904,4150,24,1,3551,0.7403186536004795
1905,4150,24,0,66877,1.1555067788001907
1906,4150,21,1,3490,0.7366696085999138
1907,4150,21,0,94474,1.0841281300003174
1908,4150,18,1,3391,0.7185394194002583
1909,4150,18,0,33971,0.9369178537999687
1910,4150,15,1,3471,0.7389034478001122
1911,4150,15,0,29905,0.8283827002003818
1912,4150,12,1,3556,0.683057531400118
1913,4150,12,0,23499,0.7233034570002929
1914,4150,9,1,3300,0.6943467442000838
1915,4150,9,0,18146,0.6513104284000292
1916,4150,6,1,3153,0.6756469259998994
1917,4150,6,0,8183,0.5543517289996089
1918,4150,3,1,2802,0.6866392005998933
1919,4150,3,0,2559,0.4953158593994885
1920,4140,30,1,3681,0.7802237351999792
1921,4140,30,0,85429,1.3206020644000092
1922,4140,27,1,3504,0.7708757379998132
1923,4140,27,0,123841,1.2558777031998034
1924,4140,24,1,3614,0.7224311522000789
1925,4140,24,0,67866,1.1473099049999291
1926,4140,21,1,3611,0.7458020324000245
1927,4140,21,0,43617,1.0478637506006634
1928,4140,18,1,3513,0.7141601635998086
1929,4140,18,0,76903,1.0000830236000184
1930,4140,15,1,3399,0.715206658999523
1931,4140,15,0,45870,0.8537327732006815
1932,4140,12,1,3293,0.6563312909995147
1933,4140,12,0,8776,0.6961548436000158
1934,4140,9,1,3311,0.6790395537998848
1935,4140,9,0,12279,0.694530437800131
1936,4140,6,1,3059,0.6750117437997687
1937,4140,6,0,16902,0.5573916995996114
1938,4140,3,1,2917,0.6605735334000201
1939,4140,3,0,2615,0.48857232320006005
1940,4130,30,1,3619,0.7727968549999786
1941,4130,30,0,79935,1.312960133999877
1942,4130,27,1,3553,0.7688623235993873
1943,4130,27,0,125405,1.2508248652000475
1944,4130,24,1,3660,0.7264711186002387
1945,4130,24,0,100650,1.1856372025999007
1946,4130,21,1,3566,0.7347458062002261
1947,4130,21,0,63015,1.036859510999784
1948,4130,18,1,3449,0.716763164999793
1949,4130,18,0,75485,0.958460752999963
1950,4130,15,1,3446,0.7237450252003328
1951,4130,15,0,52834,0.8560930691994144
1952,4130,12,1,3437,0.6526226310004859
1953,4130,12,0,29257,0.7412059217997011
1954,4130,9,1,3346,0.7016278999999486
1955,4130,9,0,15419,0.6834332968002854
1956,4130,6,1,3130,0.6782500480007002
1957,4130,6,0,8039,0.550208921200101
1958,4130,3,1,3061,0.6791066225992836
1959,4130,3,0,4644,0.5114760974003729
1960,4120,30,1,3590,0.777940342200236
1961,4120,30,0,111113,1.3690991687999485
1962,4120,27,1,3541,0.7564754125996842
1963,4120,27,0,102674,1.2286422068002139
1964,4120,24,1,3354,0.7152501487995323
1965,4120,24,0,97809,1.105139513800168
1966,4120,21,1,3378,0.7364845026004332
1967,4120,21,0,64957,1.0485320250001677
1968,4120,18,1,3580,0.7115253724001377
1969,4120,18,0,53418,0.9589919028003351
1970,4120,15,1,3428,0.7224109658000089
1971,4120,15,0,29386,0.8735857806001149
1972,4120,12,1,3503,0.6940476960000523
1973,4120,12,0,20358,0.74458018860023
1974,4120,9,1,3330,0.6898543051996967
1975,4120,9,0,20748,0.7110735596001178
1976,4120,6,1,3326,0.6522321889999148
1977,4120,6,0,3958,0.48962306159992297
1978,4120,3,1,3164,0.670826524399672
1979,4120,3,0,2349,0.46931023920005827
1980,4110,30,1,3703,0.7579258409994509
1981,4110,30,0,85522,1.3002838692005754
1982,4110,27,1,3579,0.7542713938000816
1983,4110,27,0,80869,1.2748699440002382
1984,4110,24,1,3843,0.7001456651996705
1985,4110,24,0,135014,1.1616809709994413
1986,4110,21,1,3572,0.7271207483998297
1987,4110,21,0,80133,1.0661397513998963
1988,4110,18,1,3424,0.7076475696001581
1989,4110,18,0,62464,0.9883151932008332
1990,4110,15,1,3601,0.716125471399937
1991,4110,15,0,29641,0.8320870478008147
1992,4110,12,1,3559,0.6437449804001517
1993,4110,12,0,25688,0.7679171204003069
1994,4110,9,1,3343,0.6726339493994601
1995,4110,9,0,6838,0.6499595957997372
1996,4110,6,1,3188,0.6734186940000655
1997,4110,6,0,4197,0.5415479151997715
1998,4110,3,1,2579,0.6633320217999426
1999,4110,3,0,2958,0.5241740114001004
2000,4100,30,1,3586,0.7729253674002393
2001,4100,30,0,90632,1.3253578004005249
2002,4100,27,1,3560,0.7475567810004577
2003,4100,27,0,144581,1.221582890999707
2004,4100,24,1,3600,0.7111853516002157
2005,4100,24,0,44335,1.0792014994003694
2006,4100,21,1,3578,0.7271104526000272
2007,4100,21,0,54952,1.0503731595996215
2008,4100,18,1,3404,0.6973445551993791
2009,4100,18,0,70229,0.9413054779997765
2010,4100,15,1,3410,0.716801258200212
2011,4100,15,0,29260,0.8475588416000391
2012,4100,12,1,3244,0.6568300872000691
2013,4100,12,0,29839,0.7586261720000038
2014,4100,9,1,3339,0.6764148667993141
2015,4100,9,0,13871,0.68085897619967
2016,4100,6,1,3060,0.6591520928002865
2017,4100,6,0,10970,0.6291419348002819
2018,4100,3,1,2929,0.6512961505995918
2019,4100,3,0,4506,0.5923707138004829
2020,4090,30,1,3644,0.7712233430000197
2021,4090,30,0,137832,1.3417436405990883
2022,4090,27,1,3510,0.7400704776002385
2023,4090,27,0,83838,1.201705886200216
2024,4090,24,1,3633,0.7135264074004226
2025,4090,24,0,109771,1.1176744710002822
2026,4090,21,1,3476,0.7145075854004972
2027,4090,21,0,66900,1.016968555999847
2028,4090,18,1,3522,0.6917237815996486
2029,4090,18,0,51699,0.9543242905994702
2030,4090,15,1,3426,0.6995212082001672
2031,4090,15,0,57500,0.8429447250000521
2032,4090,12,1,3498,0.6357806796004297
2033,4090,12,0,47711,0.7343108435998147
2034,4090,9,1,3177,0.6657463118001032
2035,4090,9,0,13547,0.7005627404003463
2036,4090,6,1,3295,0.6659424338005919
2037,4090,6,0,3243,0.4899744506001298
2038,4090,3,1,2827,0.6240505311994639
2039,4090,3,0,4270,0.5515984646004654
2040,4080,30,1,3595,0.749969358200542
2041,4080,30,0,168862,1.3252692536003452
2042,4080,27,1,3579,0.7474055685997882
2043,4080,27,0,89510,1.1967489449998538
2044,4080,24,1,3638,0.6901105127999472
2045,4080,24,0,90218,1.1405196566003724
2046,4080,21,1,3458,0.7234448174003774
2047,4080,21,0,66619,1.0309828622001078
2048,4080,18,1,3689,0.6985396814001433
2049,4080,18,0,51979,0.9407807595998747
2050,4080,15,1,3428,0.7024409309993643
2051,4080,15,0,39957,0.8667564305997075
2052,4080,12,1,3436,0.6384135989999777
2053,4080,12,0,27460,0.7200157891995331
2054,4080,9,1,3442,0.6672049717999471
2055,4080,9,0,19466,0.7181205739994766
2056,4080,6,1,3054,0.6464772062005067
2057,4080,6,0,10813,0.5931784293996316
2058,4080,3,1,3170,0.6448522575992683
2059,4080,3,0,2689,0.49510785740021673
2060,4070,30,1,3387,0.7466113152004255
2061,4070,30,0,137693,1.3058053095996
2062,4070,27,1,3351,0.7392212877999554
2063,4070,27,0,94195,1.244606988400119
2064,4070,24,1,3565,0.6964966427993204
2065,4070,24,0,101632,1.1122807266001473
2066,4070,21,1,3414,0.7190950328000326
2067,4070,21,0,42693,1.0040984552004375
2068,4070,18,1,3681,0.6923835530000361
2069,4070,18,0,61784,0.8923751665995951
2070,4070,15,1,3662,0.6961082519992488
2071,4070,15,0,11598,0.7661345284002892
2072,4070,12,1,3383,0.6614167791998625
2073,4070,12,0,19574,0.7514490397999907
2074,4070,9,1,3244,0.6575159352010814
2075,4070,9,0,16977,0.6722641209998983
2076,4070,6,1,2946,0.6336163916002988
2077,4070,6,0,16553,0.5617345409998962
2078,4070,3,1,3078,0.6361229076002928
2079,4070,3,0,2346,0.46293791880016216
2080,4060,30,1,3588,0.7540740996002568
2081,4060,30,0,219652,1.3531499722001172
2082,4060,27,1,3583,0.7251910980001413
2083,4060,27,0,120811,1.2105946584000775
2084,4060,24,1,3663,0.6970163515998138
2085,4060,24,0,52961,1.0989796020006906
2086,4060,21,1,3464,0.7119726579992858
2087,4060,21,0,56325,1.0667539972000668
2088,4060,18,1,3439,0.6912751943993498
2089,4060,18,0,45866,0.950018034200184
2090,4060,15,1,3586,0.6846716974003357
2091,4060,15,0,51719,0.8888490822002495
2092,4060,12,1,3205,0.6308141987992713
2093,4060,12,0,30885,0.7230104300000676
2094,4060,9,1,3265,0.6565184325994778
2095,4060,9,0,11040,0.6443139598002745
2096,4060,6,1,3052,0.6338615104003111
2097,4060,6,0,9012,0.5729771443999198
2098,4060,3,1,2579,0.6186984690004464
2099,4060,3,0,6829,0.5574773656000616
2100,4050,30,1,3476,0.7376296197991905
2101,4050,30,0,106247,1.3001235944000655
2102,4050,27,1,3403,0.7260211002001598
2103,4050,27,0,83922,1.2032073570000648
2104,4050,24,1,3364,0.6768877635997341
2105,4050,24,0,86157,1.0844080621998728
2106,4050,21,1,3474,0.7090596141995775
2107,4050,21,0,73728,0.9935943301999941
2108,4050,18,1,3307,0.6890540588003204
2109,4050,18,0,44536,0.9452519665999717
2110,4050,15,1,3413,0.685096200400585
2111,4050,15,0,9863,0.6814124519998586
2112,4050,12,1,3473,0.6226449164001678
2113,4050,12,0,24866,0.7036831964000158
2114,4050,9,1,3189,0.6519836166000459
2115,4050,9,0,16783,0.6732260133998352
2116,4050,6,1,3002,0.6279897021999205
2117,4050,6,0,3541,0.49320481260037924
2118,4050,3,1,2693,0.6248099116004596
2119,4050,3,0,2961,0.48523543139963293
2120,4040,30,1,3492,0.7295351067998126
2121,4040,30,0,116929,1.2708573274001538
2122,4040,27,1,3535,0.7275759232001292
2123,4040,27,0,77071,1.1907488931999979
2124,4040,24,1,3728,0.6780078863997915
2125,4040,24,0,60406,1.0852552521999315
2126,4040,21,1,3475,0.6982223392002197
2127,4040,21,0,61581,1.0147282306003036
2128,4040,18,1,3398,0.6859563359994354
2129,4040,18,0,79691,0.8965019462000783
2130,4040,15,1,3480,0.6918481335997058
2131,4040,15,0,24049,0.8208345592000115
2132,4040,12,1,3384,0.6506967953991989
2133,4040,12,0,37364,0.7004828760000237
2134,4040,9,1,3204,0.6477896519994829
2135,4040,9,0,20614,0.6853913612005271
2136,4040,6,1,2879,0.6179552113997488
2137,4040,6,0,9827,0.5595999835997645
2138,4040,3,1,2968,0.6303913595998892
2139,4040,3,0,5130,0.5395123336002143
2140,4030,30,1,3442,0.7201336600002832
2141,4030,30,0,107607,1.2879813608004043
2142,4030,27,1,3557,0.7173667660001228
2143,4030,27,0,83834,1.1513430134000373
2144,4030,24,1,3520,0.6770816179996473
2145,4030,24,0,55986,1.0544064940000681
2146,4030,21,1,3417,0.6900136630007182
2147,4030,21,0,52690,0.9638059336004516
2148,4030,18,1,3616,0.6749575476002064
2149,4030,18,0,83723,0.905833506599447
2150,4030,15,1,3340,0.6747699830000784
2151,4030,15,0,24228,0.8164515946002211
2152,4030,12,1,3291,0.6214764765998553
2153,4030,12,0,18188,0.6778529827999591
2154,4030,9,1,3602,0.6481143328001053
2155,4030,9,0,34372,0.6935155901996041
2156,4030,6,1,3169,0.6461868419999519
2157,4030,6,0,4072,0.5281717408000987
2158,4030,3,1,3019,0.6257608414005518
2159,4030,3,0,2787,0.47553725819961984
2160,4020,30,1,3502,0.7414668616002018
2161,4020,30,0,107301,1.2864220519993979
2162,4020,27,1,3554,0.7216194238000753
2163,4020,27,0,119046,1.2103749991998485
2164,4020,24,1,3501,0.6705634120000468
2165,4020,24,0,55496,1.0690820646002976
2166,4020,21,1,3457,0.6952185038004245
2167,4020,21,0,43562,0.9676145436002116
2168,4020,18,1,3407,0.683197277599902
2169,4020,18,0,40583,0.9345637946000351
2170,4020,15,1,3474,0.6803193396001006
2171,4020,15,0,41509,0.8291911243995855
2172,4020,12,1,3470,0.6154385446003289
